,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YMR158C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR158W-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR160W_mRNA,5.78,16.68,7.15,4.21,5.94,6.46,7.12,8.7,9.18,5.44,8.53,7.96,9.19,7.51,0,2.61,10.59,8.56,7.93,5.81,4.97,0,0,0,0,65.39,0,0,0
YMR166C_mRNA,26.94,87.35,22.21,47.21,15.1,72.46,23.59,18.82,16.33,24.17,44.68,25.63,44.66,24.17,41.35,21.87,73.81,22.27,22.1,21.67,18.54,23.72,20.67,16.57,0,132.94,0,0,0
YMR172C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR173W-A_mRNA,0,0,0,19.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR175W-A_mRNA,0,0,0,0,0,0,0,1.62,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR178W_mRNA,51.05,25.4,33.5,64.07,34.06,38.24,39.9,44.58,32.63,52.77,73.63,40.17,74.59,43.04,101.02,62.48,43.98,68.75,63.02,43.99,25.09,64.37,0,55.75,280.13,0,0,167.35,0
YMR181C_mRNA,0,0,0.93,3.87,0,0,4.33,4.61,14.86,0,4.71,0,5.07,1.87,12.2,0,18.59,0,0,0,0,0,0,0,0,0,0,0,0
YMR182W-A_mRNA,0,0,0,0,0,0,3.03,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR187C_mRNA,9.45,0,8.91,4.6,3.53,3.53,9.7,9.17,9.55,19.83,2.8,4.73,0,13.39,10.87,12.79,1.58,2.79,4.31,9.5,18.96,0,9.05,7.24,0,0,0,0,0
YMR193C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR194C-A_mRNA,7.79,0,5.51,0,0,0,0,0,0,4.51,0,3.9,0,0,12.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR196W_mRNA,13.46,7.16,17.31,13.04,10.05,6.16,15.29,17.48,18.23,16.18,12.21,8.29,9.2,9.78,6.33,16.8,4.82,21.61,23.07,29.14,27.3,12.7,39.77,31.83,0,0,0,18.27,0
YMR206W_mRNA,0,0,0,2.99,0,4.59,0.84,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR209C_mRNA,31.58,28.11,36.62,21.27,31.76,21.76,20.6,25.45,30.15,21.8,20.13,17.03,43.33,26.38,70.79,43.82,19.47,31.57,31.01,29.3,25.07,21.37,83.75,119.15,261.26,0,0,0,75.94
YMR210W_mRNA,5.11,29.56,30.68,29.83,20.99,7.63,22.36,25.27,22.85,20.7,12.1,25.58,9.77,18.09,19.59,39.16,15.35,6.03,9.31,20.54,23.43,31.46,0,0,0,0,0,0,0
YMR221C_mRNA,104.87,15.16,88.02,38.24,87.35,29.34,91.46,86.5,96.5,88.55,15.51,83.15,19.48,107.3,23.45,98.53,21.87,112.25,115.22,123.01,95.21,15.37,159.31,127.7,0,0,0,100.28,27.3
YMR226C_mRNA,271.06,435.59,225.95,488.3,229.81,499.58,262.42,229.97,255.8,230.37,379.59,233.19,444.13,242.87,523.93,351.05,428.26,270.37,271.95,279.49,247.07,374.05,239.13,287.06,480.58,214.37,0,147.23,588.39
YMR230W-A_mRNA,0.39,0,0,0,0,0,0,0,3.74,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR242W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR244W_mRNA,0,0,0.65,2.7,0,4.15,0.76,1.62,0.8,1.61,0,1.39,0,1.31,0,15.01,1.85,0,0,0,0,0,0,0,0,0,0,0,0
YMR245W_mRNA,0,0,0,4.12,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR247W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR252C_mRNA,6.16,0,4.35,6.05,4.6,0,1.68,5.97,0,0,14.73,0,23.78,0,19.08,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR253C_mRNA,19.55,5.66,35.12,11.89,22.83,3.65,24.74,27.51,28.92,33.96,11.57,33.04,12.46,20.77,3.75,15.43,4.9,40.47,37.94,29.48,36.43,0,0,0,0,0,0,8.63,0
YMR254C_mRNA,0,0,0,0,0,0,0,2.56,1.91,0,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR262W_mRNA,36.84,14.23,23.14,8.98,21.79,13.77,33.59,27.4,46.08,30.21,18.2,29.21,7.84,13.05,4.72,30.46,16.43,21.73,33.55,74.07,14.08,16.23,82.21,65.79,0,0,0,0,115.37
YMR265C_mRNA,15.62,0,9.46,10.85,13.34,0,9.16,8.66,19.97,7.75,5.28,14.53,0,11.59,10.27,22.14,8.94,21.1,24.44,35.9,17.92,0,0,0,0,9.18,0,31.52,0
YMR272W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR272W-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR279C_mRNA,0,0,0,0,0,0,0,0.76,0.56,0,0,1.95,0,0.92,0,0,0,0,0,0,0,0,0,47.83,239.47,0,0,0,0
YMR290W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR294W-A_mRNA,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR295C_mRNA,92.11,694.06,101.26,707.98,140.93,658.48,175.2,156.62,191.18,143.47,663.04,98.84,646.27,115.98,852.37,249.23,868.8,0,15.93,70.55,155.92,535.38,0,93.74,471.77,72.15,37.7,309.72,441.19
YMR304C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.26,0
YMR306C-A_mRNA,0,0,0,0,0,0,0,0,1.66,0,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR307C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR049W_mRNA,55.7,78.03,27.56,71.08,39.54,41.95,53.34,32.43,41.81,35.48,126.4,36.26,78.77,23.67,103.44,55.27,86.31,19.61,15.14,0,38.33,187.85,63.6,50.89,0,0,0,0,0
YMR310C_mRNA,45.58,49.32,45.82,91.81,54.5,40.91,48.22,59.56,62.28,43.1,68.47,44.13,81.46,45.92,60.7,60.3,67.08,96.86,85.92,48.88,87.12,32.13,93.01,74.44,0,12.5,0,128.75,152.27
YMR315W_mRNA,128.31,166,85.06,142.48,85.84,147.26,104.5,108.29,117.14,88.97,141.52,86.67,99.02,87.36,87.1,61.9,217.54,102.08,130.46,227.99,65.01,110.42,68.27,54.79,0,404.95,178.84,294.99,149.49
YMR315W-A_mRNA,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR316C-A_mRNA,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR316C-B_mRNA,0,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR317W_mRNA,0,0,0,0,0.37,0,0.27,0.19,0.29,0,0,0,1.26,0,0,0,0.66,0,0,0,0,0,0,0,0,4.08,0,0,0
YMR320W_mRNA,0,0,0,0,0,0,0,1.29,0,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR321C_mRNA,124.26,48.17,0,0,0,0,14.51,70.4,0,12.48,0,149.08,61.42,2.93,45.38,75.88,0,26.15,22.99,13,47.65,38.8,440.01,301.07,0,0,898.86,22.42,657.44
YMR324C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR326C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER005W_mRNA,27.23,51.09,38.98,31.39,29.88,27.89,31.66,26.75,32.42,29.54,30.16,41.75,25.97,24.91,20.84,35.3,17.01,46.31,46.63,47.9,21.46,20.91,0,5.22,26.15,7,0,48.06,244.22
YOR064C_mRNA,0,37.48,3.8,7.88,9.04,6.05,9.92,10.95,17.45,9.33,0,2.02,15.48,0,18.63,0,10.81,0,0,0,27.73,35.62,0,0,0,0,0,0,0
YHR090C_mRNA,16.66,0,10.2,13,12.45,24.94,12.76,9.05,8.66,4.82,31.63,15.02,8.51,1.57,5.12,3,35.69,7.86,6.07,0,19.1,47.01,0,0,0,0,0,0,0
YKL067W_mRNA,37.83,132.18,26.74,138.91,38.87,99.49,32.65,48.64,38.22,41.07,157.76,26.05,66.71,37.96,80.31,0,200.23,11.12,8.58,0,48.8,159.09,0,0,0,19.45,0,0,148.79
YNL010W_mRNA,161.58,131.48,150.36,150.02,141.87,84.82,144.78,175.6,170.25,178.92,153.72,84.96,113.76,103.01,149.39,178.53,97.55,180.73,157.87,81.22,176.03,135.65,200.49,160.45,0,33.23,0,57.05,50.74
YNL011C_mRNA,4.61,0,4.89,6.72,9.47,13.76,11.98,12.07,5.32,10.67,16.36,1.15,5.87,10.88,17.67,14.55,7.69,8.17,6.31,0,7.93,32.42,0,0,0,0,0,0,0
YNL013C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL017C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL018C_mRNA,0,8.07,0,1.7,0,0,2.39,1.35,0,0.51,0,0.87,0,0,0,0,0,2.07,1.6,0,0,3.07,0,0,0,3.59,0,0,0
YNL019C_mRNA,0,0,7.03,0,7.43,0,2.27,2.57,9.56,1.92,0,1.66,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL024C_mRNA,11.09,8.59,5.23,7.22,8.29,0,3.04,5.02,3.2,1.07,0,5.56,9.46,8.73,0,3.34,0,8.71,6.73,0,0,0,0,0,0,0,0,0,0
YNL028W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL033W_mRNA,0,0,0,0,7.43,0,2.27,2.57,0,1.92,0,1.66,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL034W_mRNA,0,0,0,0,0,0,0,2.71,0,0.51,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,3.59,0,0,0
YNL035C_mRNA,15.26,35.32,45.53,54.45,47.5,18.99,38.27,40.96,52.85,52.27,72.27,54.76,58.35,45.63,11.71,59.63,54.36,36.04,46.37,81.81,58.32,62.66,38.96,31.18,0,209.16,478.41,0,159.05
YNL040W_mRNA,27.03,62.53,30.78,39.43,37.03,60.51,25.89,28.85,25.36,26.08,61.31,31.59,57.38,9.57,6.91,38.6,40.6,33.32,26.01,0,28.42,11.88,34.53,27.64,0,9.26,0,174.98,0
YNL042W-B_mRNA,0,0,0,14.36,0,11.02,13.94,12.71,8.4,0,8.74,0,28.21,0,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL043C_mRNA,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL046W_mRNA,4.41,0,4.15,21.56,9.88,39.7,12.06,11.97,25.44,16.59,15.74,17.66,50.83,18.73,54.38,19.88,5.92,0,0,0,30.32,46.78,0,0,0,0,0,0,0
YNL050C_mRNA,24.12,151.94,27.6,77.32,25.75,103.18,26.39,28.08,34.81,23.94,89.99,31.06,70.45,35.79,95.4,37.29,154.6,48.88,50.65,55.42,43.46,121.58,0,0,0,0,29.54,0,0
YNL050C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL054W-B_pre-mRNA,0,0,0,0,0,0,0,0.21,0.22,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL057W_mRNA,0,0,0,0,2.36,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL058C_mRNA,51.79,233.08,43.06,187.06,30.73,159.48,60.01,62.67,55.4,49.39,166.19,71.7,171.11,35.96,112.35,115.41,148.77,75.48,91.56,147.01,20.96,80.54,58.27,345.11,1497.99,0,0,0,0
YNL067W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL067W-B_mRNA,0,0,0,0,0,0,13.01,32.56,36.21,0,0,9.52,12.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL089C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL092W_mRNA,5.03,0,6.52,2.45,3.76,3.76,1.38,4.39,6.53,5.82,2.98,3.78,0,11.87,15.43,9.07,8.4,0,0,0,0,4.43,0,46.25,231.85,0,0,0,0
YNL095C_mRNA,6.47,18.68,10.29,4.71,14.51,16.88,8.41,6.91,6.07,6.09,15.29,7.29,8.23,12.99,17.34,10.2,14.02,9.58,10.35,13.01,9.28,2.84,0,0,0,0,0,17.14,0
YNL097C-B_mRNA,0,0,0,0,0,0,2.73,0,0,0,0,0,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL097W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL103W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL108C_mRNA,47.69,178.9,55.31,125.35,46.6,60.46,70.25,61.22,46.59,32.92,126.37,45.92,65.67,53.7,186.33,56.25,162.24,30.25,43.37,88.51,37.86,148.95,0,0,0,0,62.93,0,115.08
YNL109W_mRNA,9.23,0,0,0,0,0,0,1.79,0,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL114C_mRNA,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL115C_mRNA,18.36,3.85,42.06,21.06,24.32,19.89,33.79,33.68,39.5,31.88,25.63,17.55,25.46,40.19,2.55,27.09,15.57,43.44,47.26,60.4,38.27,2.93,0,0,0,0,270.48,100.16,0
YNL120C_mRNA,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL122C_mRNA,6.17,0,4.36,6.06,11.52,9.3,6.75,2.39,8.9,8.93,14.75,3.09,15.88,8.74,19.12,0,37.45,7.23,5.58,0,0,21.93,0,0,0,0,0,0,0
YNL134C_mRNA,115.74,127.41,220.18,211.42,215.14,259.56,176.54,178.57,191.27,184.28,195.51,146.35,132.91,144.83,160,367.99,326.99,262.96,245.17,186.18,355.04,305.85,420.82,451.98,578,523.58,544.9,81.73,54.35
YNL140C_mRNA,0,0,18.85,13.08,3.4,113.2,15.28,14.32,24.02,13.89,10.33,10.84,42.78,23.98,0,12.63,35.06,24.65,32.37,58.97,57.55,0,0,0,0,7.82,0,0,0
YNL143C_mRNA,5.73,0,8.1,0,10.7,0,36.05,33.35,41.34,14.92,6.84,20.08,14.73,16.23,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL144C_mRNA,2.95,0,3.12,1.43,2.2,6.58,1.21,4.29,4.25,2.56,1.74,0.74,5.62,2.78,0,6.65,3.93,0,1.35,5.93,1.69,0,0,4.53,22.64,0,0,0,0
YNL144W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0
YNL146C-A_mRNA,0,0,0,0,0,0,0,0,4.81,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL146W_mRNA,0,0,1.57,0,2.49,10.09,0,5.18,5.78,3.87,0,3.34,8.61,0,20.73,0,13.54,0,0,0,0,0,0,0,0,0,0,0,0
YNL150W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL162W-A_mRNA,39.48,37.11,9.3,15.6,17.7,0,8.64,16.86,20.51,20.57,18.98,7.91,10.22,7.46,36.9,0,37.48,0,0,0,0,0,0,0,0,0,0,0,0
YNL165W_mRNA,10.14,29.33,8.36,24.66,5.68,15.14,7.63,9.84,5.85,11.74,21.01,7.61,6.46,5.98,15.55,2.29,13.54,5.99,4.62,0,11.62,17.84,0,0,0,0,0,0,110.95
YNL170W_mRNA,0,0,0,0,0,0,7.8,9.96,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL171C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL174W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL179C_mRNA,0,0,0,0,0,0,0,2.39,0,0,0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL181W_mRNA,86.9,36.59,60.17,38.45,49.19,31.47,56.2,42.93,54.73,55.65,21.83,48.79,33.58,41.03,24.25,42.75,38.71,68.41,69.61,74.13,63.41,32.45,10.08,8.07,0,86.64,0,0,0
YNL184C_mRNA,12.79,0,0,0,0,0,0,0,0,0,17.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL190W_mRNA,275.57,626.13,180.8,318.36,162.62,427.02,179.68,171.39,188.83,150.6,411.77,193.45,430.1,184.85,454.51,188.16,614.26,54.75,49.31,31.07,268.75,571.17,217,181.55,39.57,148.28,528.62,209.14,273.87
YNL193W_mRNA,18.65,33.55,11.72,32.23,14.71,30.92,18.15,15.69,19.74,22.8,14.71,32.17,26.39,16.64,15.88,24.3,11.06,26.95,37.83,75.01,19.01,32.79,0,0,0,85.24,0,43.91,0
YNL194C_mRNA,0,0,0.75,3.09,0,0,0.87,4.3,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,72.49,58.04,0,0,0,0,0
YNL195C_mRNA,7.07,0,0.83,0,1.32,0,1.93,1.37,1.02,0,4.2,1.77,0,1.67,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL198C_mRNA,0,0,0,0,0,0,0,0,0,0,33.77,0,0,0,0,0,0,0,0,0,0,39.95,0,0,0,0,0,0,556.77
YNL200C_mRNA,12.47,67.64,18.6,20.31,27.94,12.47,31.83,20.97,19.19,12.03,29.66,14.57,42.56,21.58,44.83,18.74,52.98,67.63,56.27,16.71,23.82,110.19,31.72,101.54,383.09,0,0,146.71,182.74
YNL203C_mRNA,0,0,0,0,0,0,1.16,0.83,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL205C_mRNA,3.51,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.9
YNL208W_mRNA,48.29,101.27,50.06,175.02,79.39,181.49,144.02,129.34,115.71,109.05,247.49,48.37,229.23,59.29,283.4,78.41,152.6,85.15,87.64,97.11,77.53,171.08,18.41,14.73,0,238.33,0,153.46,364.8
YNL211C_mRNA,0,16.73,0,0,2.67,0,5.86,5.54,6.18,4.13,0,0,18.43,0,11.09,12.87,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL217W_mRNA,53.26,30.89,29.01,6.49,31.09,0,33.7,35.53,29.79,30.83,19.75,35,8.5,34.58,40.95,42.03,15.6,39.25,36.36,26.77,38.17,23.48,0,0,0,0,0,11.75,0
YNL226W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL228W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL234W_mRNA,0,0,3.37,6.96,0.89,0,0.65,3.24,1.38,2.07,8.47,0,12.16,6.76,0,6.46,1.59,0,0,0,0,12.59,0,0,0,0,0,0,0
YNL235C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL247W_mRNA,179.77,148.19,203.01,150.89,179.11,123.22,163.56,165.3,179.57,213.12,170.12,204.34,128.73,175.84,148.41,110.67,71.26,153.7,140.82,97.54,143.98,92.62,268.4,245.48,153.46,158.42,0,266.99,53.38
YNL266W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL276C_mRNA,0,0,0,0,0,0,4.68,5.53,11.52,4.95,0,5.71,0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL277W-A_mRNA,0,0,0,0,3.16,0,0,1.64,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL284C-B_pre-mRNA,0,0,0.36,0,0.44,0,0.55,1.38,2.78,0.02,0,0,1.07,0.85,0,9.66,0,1.25,1.87,3.69,2.3,0,0,0,0,0,0,12.99,0
YNL285W_mRNA,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,18.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL295W_mRNA,0,9.24,7.07,25.26,8.22,29.82,4.92,14.75,4.62,6.95,26.01,3,25.45,2.83,33.7,7.21,0,0,0,0,2.29,10.54,0,0,0,16.45,0,35.3,0
YNL296W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL303W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL319W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL320W_mRNA,55.19,42.73,52.01,28.74,53.61,27.56,32.21,46.41,33.99,57.52,13.11,71.86,4.71,46.91,22.65,19.91,39.45,69.37,56.89,14.8,12.66,77.95,154.64,123.75,0,242.1,0,155.89,184.69
YNL324W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL337W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL338W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL339W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL339W-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR001W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR003W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR005C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR014W_mRNA,0,28.79,2.92,4.03,1.54,6.19,4.52,8.01,3.57,2.39,9.82,0,0,3.9,6.36,7.44,16.61,24.29,18.75,0,9.46,0,0,0,0,0,0,0,285.19
YNR021W_mRNA,182.21,77.24,143.89,47.46,139.99,53.67,135.51,152.4,125.94,156.01,24.31,129.8,49.07,119.97,70.89,270.82,51.43,242.48,244.12,258,200.12,72.27,88.46,133.71,315.47,369.39,0,154.03,0
YNR025C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR029C_mRNA,21.35,43.91,31.85,64.61,38.11,28.33,35.04,28.08,30.81,33.64,30.88,28.51,33.24,30.24,47.29,19.25,30.09,14.01,12.98,9.54,38.08,62.59,0,0,0,0,0,50.25,0
YNR034W-A_mRNA,0,0,2.46,35.76,1.95,47.04,5.7,6.07,4.51,3.02,18.65,5.22,0,0,8.06,0,38.57,0,0,0,0,55.43,0,0,0,0,0,0,0
YNR040W_mRNA,56.62,18.8,32.39,31.62,31.73,30.33,54.22,33.75,43.19,37.46,33.66,16.2,67.3,21.01,6.23,54.71,21.7,14.28,18.38,32.53,41.74,14.29,0,0,0,648.62,0,0,0
YNR042W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR048W_mRNA,40.83,0,14.43,12.42,14.3,11.43,16.76,22.29,17.68,25.12,12.09,17.89,16.27,16.87,7.83,16.11,5.11,12.06,9.31,0,2.93,4.49,39.1,31.29,0,0,0,0,0
YNR061C_mRNA,41.23,31.9,89.84,30.17,100.12,30.87,82.72,86.68,77.36,89.51,12.24,106.67,30.73,66.52,31.71,46.48,25.31,121.49,103.02,41.45,66.98,30.31,39.39,31.51,0,0,0,0,0
YNR062C_mRNA,2.96,0,2.79,0,0,0,0.81,0,0.86,0.86,0,2.97,0,2.8,0,0,0,0,0,0,0,5.22,11.34,9.08,0,0,0,0,0
YNR063W_mRNA,5.28,0,5.39,13.66,9.85,2.62,10.58,11.6,8.63,12.73,6.23,4.4,13.42,7.47,13.46,6.34,5.86,0,0,0,0,3.09,0,0,0,0,0,0,0
YNR064C_mRNA,6.52,0,0,0,1.22,0,0,2.53,2.82,2.83,7.74,0,0,4.62,0,2.94,0,0,0,0,0,0,0,0,0,0,0,57.55,0
YNR065C_mRNA,17.76,2.33,19.74,5.26,13.77,5.67,26.88,18.04,28.89,18.58,8.96,23.93,7.7,26.73,8.59,31.93,1.55,20.35,22.5,25.89,11.9,0,25.76,20.69,0,0,0,44.73,0
YNR066C_mRNA,18.72,0,18.68,26.56,21.92,10.48,23.66,30.97,36.5,26.2,11.08,39.99,38.77,34.39,38.15,20.15,14.06,22.12,17.07,0,19.43,0,0,0,0,0,0,98.04,0
